country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,AY.4.2,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.1.529,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.1.7,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.1.7+E484K,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.351,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.427/B.1.429,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.525,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.526,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.616,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.617,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.617.1,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.617.2,245,245,100.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.617.3,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.620,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.621,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,B.1.640,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,C.1.2,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,C.37,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,P.1,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,P.3,0,245,0.0
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,UNK,980,,
Austria,AT,2021-37,GISAID,13749,1225,8.9,Yes,Other,0,245,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,AT.1,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,AY.4.2,3,258,1.2
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.1.529,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.1.7,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.1.7+E484K,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.351,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.427/B.1.429,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.525,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.526,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.616,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.617,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.617.1,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.617.2,255,258,98.8
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.617.3,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.620,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.621,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,B.1.640,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,C.1.2,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,C.37,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,P.1,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,P.3,0,258,0.0
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,UNK,591,,
Austria,AT,2021-38,GISAID,11764,846,7.2,Yes,Other,0,258,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,AT.1,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,AY.4.2,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.1.529,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.1.7,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.1.7+E484K,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.351,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.427/B.1.429,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.525,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.526,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.616,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.617,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.617.1,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.617.2,179,179,100.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.617.3,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.620,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.621,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,B.1.640,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,C.1.2,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,C.37,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,P.1,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,P.3,0,179,0.0
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,UNK,1525,,
Austria,AT,2021-39,GISAID,12596,1704,13.5,Yes,Other,0,179,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,AT.1,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,AY.4.2,1,224,0.4
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.1.529,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.1.7,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.1.7+E484K,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.351,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.427/B.1.429,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.525,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.526,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.616,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.617,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.617.1,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.617.2,223,224,99.6
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.617.3,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.620,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.621,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,B.1.640,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,C.1.2,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,C.37,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,P.1,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,P.3,0,224,0.0
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,UNK,887,,
Austria,AT,2021-40,GISAID,12784,1110,8.7,Yes,Other,0,224,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,AT.1,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,AY.4.2,1,208,0.5
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.1.529,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.1.7,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.1.7+E484K,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.351,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.427/B.1.429,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.525,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.526,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.616,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.617,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.617.1,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.617.2,207,208,99.5
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.617.3,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.620,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.621,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,B.1.640,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,C.1.2,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,C.37,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,P.1,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,P.3,0,208,0.0
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,UNK,1392,,
Austria,AT,2021-41,GISAID,15361,1599,10.4,Yes,Other,0,208,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,AT.1,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,AY.4.2,1,349,0.3
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.1.529,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.1.7,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.1.7+E484K,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.351,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.427/B.1.429,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.525,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.526,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.616,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.617,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.617.1,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.617.2,348,349,99.7
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.617.3,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.620,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.621,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,B.1.640,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,C.1.2,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,C.37,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,P.1,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,P.3,0,349,0.0
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,UNK,1874,,
Austria,AT,2021-42,GISAID,23857,2223,9.3,Yes,Other,0,349,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,AT.1,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,AY.4.2,2,281,0.7
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.1.529,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.1.7,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.1.7+E484K,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.351,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.427/B.1.429,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.525,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.526,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.616,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.617,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.617.1,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.617.2,279,281,99.3
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.617.3,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.620,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.621,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,B.1.640,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,C.1.2,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,C.37,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,P.1,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,P.3,0,281,0.0
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,UNK,830,,
Austria,AT,2021-43,GISAID,34574,1109,3.2,Yes,Other,0,281,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,AT.1,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,AY.4.2,1,302,0.3
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.1.529,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.1.7,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.1.7+E484K,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.351,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.427/B.1.429,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.525,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.526,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.616,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.617,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.617.1,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.617.2,301,302,99.7
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.617.3,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.620,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.621,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,B.1.640,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,C.1.2,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,C.37,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,P.1,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,P.3,0,302,0.0
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,UNK,359,,
Austria,AT,2021-44,GISAID,56504,661,1.2,Yes,Other,0,302,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,AT.1,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,AY.4.2,1,252,0.4
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.1.529,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.1.7,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.1.7+E484K,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.351,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.427/B.1.429,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.525,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.526,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.616,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.617,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.617.1,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.617.2,251,252,99.6
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.617.3,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.620,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.621,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,B.1.640,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,C.1.2,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,C.37,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,P.1,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,P.3,0,252,0.0
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,UNK,675,,
Austria,AT,2021-45,GISAID,78835,926,1.2,Yes,Other,0,252,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,AT.1,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,AY.4.2,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.1.529,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.1.7,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.1.7+E484K,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.351,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.427/B.1.429,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.525,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.526,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.616,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.617,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.617.1,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.617.2,104,104,100.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.617.3,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.620,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.621,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,B.1.640,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,C.1.2,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,C.37,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,P.1,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,P.3,0,104,0.0
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,UNK,756,,
Austria,AT,2021-46,GISAID,97319,860,0.9,Yes,Other,0,104,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,AT.1,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,AY.4.2,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.1.529,7,59,11.9
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.1.7,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.1.7+E484K,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.351,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.427/B.1.429,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.525,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.526,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.616,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.617,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.617.1,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.617.2,52,59,88.1
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.617.3,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.620,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.621,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,B.1.640,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,C.1.2,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,C.37,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,P.1,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,P.3,0,59,0.0
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,UNK,398,,
Austria,AT,2021-47,GISAID,82717,457,0.6,Yes,Other,0,59,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,AT.1,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,AY.4.2,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.1.529,18,144,12.5
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.1.7,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.1.7+E484K,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.351,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.427/B.1.429,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.525,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.526,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.616,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.617,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.617.1,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.617.2,126,144,87.5
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.617.3,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.620,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.621,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,B.1.640,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,C.1.2,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,C.37,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,P.1,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,P.3,0,144,0.0
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,UNK,1274,,
Austria,AT,2021-48,GISAID,50913,1418,2.8,Yes,Other,0,144,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,AT.1,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,AY.4.2,1,38,2.6
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.1.529,10,38,26.3
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.1.7,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.1.7+E484K,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.351,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.427/B.1.429,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.525,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.526,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.616,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.617,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.617.1,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.617.2,27,38,71.1
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.617.3,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.620,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.621,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,B.1.640,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,C.1.2,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,C.37,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,P.1,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,P.3,0,38,0.0
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,UNK,730,,
Austria,AT,2021-49,GISAID,29330,767,2.6,Yes,Other,0,38,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,AT.1,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,AY.4.2,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.1.529,1,1,100.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.1.7,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.1.7+E484K,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.351,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.427/B.1.429,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.525,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.526,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.616,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.617,0,1,0.0
Austria,AT,2021-50,GISAID,18865,254,1.3,Yes,B.1.617.1,0,1,0.0
